content,created_at,date,likeCount,media,outlinks,quoteCount,quotedTweet,replyCount,retweetCount,retweetedTweet,url,id,conversationId
Introducing: Locked In! Coming soon 4/20 https://t.co/mximd0AVdW,Wed Apr 13 21:07:44 +0000 2022,2022-04-13 21:07:44+00:00,565,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1514349565268267011/pu/img/crrjD9dkuILIva9y.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1514349565268267011/pu/pl/C-US4jJVcPoq7HZE.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1514349565268267011/pu/vid/640x360/ZZymGnt_aYJZAg5K.mp4?tag=12', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1514349565268267011/pu/vid/480x270/NJc1I3plBRQe6gHQ.mp4?tag=12', bitrate=256000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1514349565268267011/pu/vid/1280x720/LoDN88ymxkvwVBHT.mp4?tag=12', bitrate=2176000)], duration=121.024, type='video')]",[],2,,12,30,,https://twitter.com/alexwaarren/status/1514349643693375492,1514349643693375492,1514349643693375492
@idkwih_hey i love it,Sun Apr 10 17:49:52 +0000 2022,2022-04-10 17:49:52+00:00,18,,[],1,,1,0,,https://twitter.com/alexwaarren/status/1513212684644216839,1513212684644216839,1512921502840205318
@nickandsienna BABAHAHAH,Sun Apr 10 17:49:35 +0000 2022,2022-04-10 17:49:35+00:00,32,,[],0,,0,0,,https://twitter.com/alexwaarren/status/1513212613546545159,1513212613546545159,1513189013179404288
I was just sitting next to the president of Hulu at this conference brunch and Hannah Stocking and I were playing with our food in front of him. We didn’t find out until he went on stage and said who he was… I love my life.,Thu Apr 07 17:14:40 +0000 2022,2022-04-07 17:14:40+00:00,778,,[],0,,7,5,,https://twitter.com/alexwaarren/status/1512116660592807936,1512116660592807936,1512116660592807936
i wanna get a tattoo today from y’all… Comment below what i should get,Wed Apr 06 19:27:38 +0000 2022,2022-04-06 19:27:38+00:00,915,,[],1,,66,4,,https://twitter.com/alexwaarren/status/1511787735366836226,1511787735366836226,1511787735366836226
sorry i haven’t tweeted recently. I bought a star wars lego set. Ill find a balance soon.,Wed Apr 06 08:13:21 +0000 2022,2022-04-06 08:13:21+00:00,836,,[],0,,6,13,,https://twitter.com/alexwaarren/status/1511618046158262273,1511618046158262273,1511618046158262273
i’m on a treadmill rn… just wanna update y’all,Sun Apr 03 00:07:09 +0000 2022,2022-04-03 00:07:09+00:00,867,,[],0,,6,8,,https://twitter.com/alexwaarren/status/1510408528170655744,1510408528170655744,1510408528170655744
kouvr really wants to go to the snow… is there anywhere that’s snowing next week in the US?,Sat Apr 02 10:03:40 +0000 2022,2022-04-02 10:03:40+00:00,1583,,[],3,,63,9,,https://twitter.com/alexwaarren/status/1510196258756915200,1510196258756915200,1510196258756915200
my door-dash driver is completing side missions on his way here holy shit,Thu Mar 31 02:23:22 +0000 2022,2022-03-31 02:23:22+00:00,736,,[],0,,7,7,,https://twitter.com/alexwaarren/status/1509355644217823236,1509355644217823236,1509355644217823236
i was the first Spider-Man @TomHolland1996 https://t.co/TiYZTtMRay,Wed Mar 30 03:13:57 +0000 2022,2022-03-30 03:13:57+00:00,1149,"[Photo(previewUrl='https://pbs.twimg.com/media/FPEQ8cfUYAcNk8N?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FPEQ8cfUYAcNk8N?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/FPEQ8cdVkAUAKua?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FPEQ8cdVkAUAKua?format=jpg&name=large', type='photo')]",[],1,,9,17,,https://twitter.com/alexwaarren/status/1509005984156450816,1509005984156450816,1509005984156450816
some 10 year old kid was calling me “david dobrik” in front of his dad at a sushi restaurant. The dad proceeded to look me in the eyes and says “terrible kids… you want one of them?”,Mon Mar 28 03:38:23 +0000 2022,2022-03-28 03:38:23+00:00,943,,[],2,,9,14,,https://twitter.com/alexwaarren/status/1508287360294809601,1508287360294809601,1508287360294809601
HOLY SHIT WILL SMITH SMACKED HIM.,Mon Mar 28 03:10:59 +0000 2022,2022-03-28 03:10:59+00:00,2252,,[],2,,18,36,,https://twitter.com/alexwaarren/status/1508280461642010624,1508280461642010624,1508280461642010624
i can keep a secret can…. u. got my mind on your body and your body on my mind.,Sat Mar 26 19:46:11 +0000 2022,2022-03-26 19:46:11+00:00,2102,,[],8,,22,123,,https://twitter.com/alexwaarren/status/1507806136136728576,1507806136136728576,1507806136136728576
yall convinced me to put out the pre-save for my new song https://t.co/JBvercMzdj,Wed Mar 23 03:12:07 +0000 2022,2022-03-23 03:12:07+00:00,386,,['https://ffm.to/awarrenpresave'],1,,6,9,,https://twitter.com/alexwaarren/status/1506468809984651272,1506468809984651272,1506468809984651272
i just met will ferrell and proceeded to almost get in a car crash as i drove away,Tue Mar 22 23:46:07 +0000 2022,2022-03-22 23:46:07+00:00,829,,[],0,,5,7,,https://twitter.com/alexwaarren/status/1506416965652389891,1506416965652389891,1506416965652389891
i’m going to the gym tonight for the first time. Wish me luck.,Sun Mar 20 19:53:37 +0000 2022,2022-03-20 19:53:37+00:00,1249,,[],1,,22,6,,https://twitter.com/alexwaarren/status/1505633681154535424,1505633681154535424,1505633681154535424
i just saw a comment saying i was copying david dobrik by losing weight. Just sit on that one.,Sat Mar 19 21:35:39 +0000 2022,2022-03-19 21:35:39+00:00,2422,,[],3,,32,23,,https://twitter.com/alexwaarren/status/1505296972378304514,1505296972378304514,1505296972378304514
rawr xd,Sat Mar 19 04:45:44 +0000 2022,2022-03-19 04:45:44+00:00,634,,[],0,,8,10,,https://twitter.com/alexwaarren/status/1505042815532748802,1505042815532748802,1505042815532748802
@sofia_tortilla HAHAHA,Fri Mar 18 23:34:17 +0000 2022,2022-03-18 23:34:17+00:00,29,,[],0,,1,0,,https://twitter.com/alexwaarren/status/1504964439618949123,1504964439618949123,1504963313549164548
tana found out what “dichotomy” means and now she tries to use it in every sentence.,Thu Mar 17 07:02:13 +0000 2022,2022-03-17 07:02:13+00:00,735,,[],0,,3,5,,https://twitter.com/alexwaarren/status/1504352386436911107,1504352386436911107,1504352386436911107
@tanamongeau that’s not how a restraining order works,Thu Mar 17 07:01:22 +0000 2022,2022-03-17 07:01:22+00:00,107,,[],0,,1,1,,https://twitter.com/alexwaarren/status/1504352172531597312,1504352172531597312,1504198590373130241
i surprised tana with her doppelgänger in todays vlog,Wed Mar 16 20:51:05 +0000 2022,2022-03-16 20:51:05+00:00,769,,[],0,,5,7,,https://twitter.com/alexwaarren/status/1504198590373130241,1504198590373130241,1504198590373130241
I would have a family group chat but everyone leaves it… lol,Tue Mar 15 23:41:32 +0000 2022,2022-03-15 23:41:32+00:00,1492,,[],3,,19,29,,https://twitter.com/alexwaarren/status/1503879096853434368,1503879096853434368,1503879096853434368
one more i love u https://t.co/ULvjADypDx,Tue Mar 15 18:21:43 +0000 2022,2022-03-15 18:21:43+00:00,638,,['https://twitter.com/BryceHall/status/1503794017129041921'],1,https://twitter.com/BryceHall/status/1503794017129041921,11,12,,https://twitter.com/alexwaarren/status/1503798614220423172,1503798614220423172,1503798614220423172
podcast things;) https://t.co/KQm6qmTKwS,Tue Mar 15 06:51:03 +0000 2022,2022-03-15 06:51:03+00:00,435,,['https://twitter.com/tanamongeau/status/1503548907111870467'],0,https://twitter.com/tanamongeau/status/1503548907111870467,6,8,,https://twitter.com/alexwaarren/status/1503624801092468737,1503624801092468737,1503624801092468737
one more i love u,Sat Mar 12 07:20:59 +0000 2022,2022-03-12 07:20:59+00:00,1322,,[],1,,14,37,,https://twitter.com/alexwaarren/status/1502545169882955777,1502545169882955777,1502545169882955777
am I the only one who misses water fountains? like the ones we used to drink out of.,Thu Mar 10 22:46:17 +0000 2022,2022-03-10 22:46:17+00:00,1320,,[],3,,22,27,,https://twitter.com/alexwaarren/status/1502053255358078979,1502053255358078979,1502053255358078979
i swear by the end of the year i’m gonna have a farm,Wed Mar 09 19:53:27 +0000 2022,2022-03-09 19:53:27+00:00,1136,,[],1,,13,15,,https://twitter.com/alexwaarren/status/1501647371888857088,1501647371888857088,1501647371888857088
vlog is coming out at 1PM PST BE READY,Tue Mar 08 20:26:28 +0000 2022,2022-03-08 20:26:28+00:00,576,,[],0,,5,6,,https://twitter.com/alexwaarren/status/1501293295007195139,1501293295007195139,1501293295007195139
vlog has been saved;) new video tomorrow,Tue Mar 08 07:56:22 +0000 2022,2022-03-08 07:56:22+00:00,627,,[],0,,7,7,,https://twitter.com/alexwaarren/status/1501104525364457473,1501104525364457473,1501104525364457473
kouvr just brought home chickens… like actual fucking chickens,Sat Mar 05 22:05:33 +0000 2022,2022-03-05 22:05:33+00:00,1557,,[],1,,21,22,,https://twitter.com/alexwaarren/status/1500231066484834305,1500231066484834305,1500231066484834305
@ImAllexx ur hot,Sat Mar 05 21:34:23 +0000 2022,2022-03-05 21:34:23+00:00,19,,[],0,,3,1,,https://twitter.com/alexwaarren/status/1500223222393962497,1500223222393962497,1500222324741533698
i’m watching this fight and they’re all head butting HAHAHAHAHA,Sat Mar 05 21:29:38 +0000 2022,2022-03-05 21:29:38+00:00,807,,[],1,,8,6,,https://twitter.com/alexwaarren/status/1500222026232963073,1500222026232963073,1500222026232963073
@SAPNAPSNETHER hehe,Fri Mar 04 06:10:03 +0000 2022,2022-03-04 06:10:03+00:00,27,,[],0,,0,0,,https://twitter.com/alexwaarren/status/1499628219741339648,1499628219741339648,1499622538326024192
i didn’t even think you knew what a vowel was… https://t.co/ql1If01S1a,Fri Mar 04 04:44:53 +0000 2022,2022-03-04 04:44:53+00:00,360,,['https://twitter.com/tanamongeau/status/1499365637524963328'],0,https://twitter.com/tanamongeau/status/1499365637524963328,1,5,,https://twitter.com/alexwaarren/status/1499606785157599236,1499606785157599236,1499606785157599236
i would be if you hung out with me https://t.co/ga0vyvsUoo,Fri Mar 04 04:38:08 +0000 2022,2022-03-04 04:38:08+00:00,319,,['https://twitter.com/tanamongeau/status/1499584456616677379'],0,https://twitter.com/tanamongeau/status/1499584456616677379,0,5,,https://twitter.com/alexwaarren/status/1499605085927530498,1499605085927530498,1499605085927530498
my new song remember me happy is in the new season of Legacies :) go watch it,Fri Mar 04 03:03:29 +0000 2022,2022-03-04 03:03:29+00:00,954,,[],4,,27,15,,https://twitter.com/alexwaarren/status/1499581267439853568,1499581267439853568,1499581267439853568
what is this wordle shit i keep seeing in tik tok comments lol,Tue Mar 01 18:27:14 +0000 2022,2022-03-01 18:27:14+00:00,1324,,[],1,,16,19,,https://twitter.com/alexwaarren/status/1498726574308290560,1498726574308290560,1498726574308290560
My New Dog! Out Now lol https://t.co/pNjFgFVJji,Mon Feb 28 22:07:38 +0000 2022,2022-02-28 22:07:38+00:00,380,,['https://youtu.be/qfv9QIZMXLI'],0,,6,7,,https://twitter.com/alexwaarren/status/1498419651033763843,1498419651033763843,1498419651033763843
I haven’t finished it yet 30 minutes in ill update as i go.,Mon Feb 28 07:18:10 +0000 2022,2022-02-28 07:18:10+00:00,710,,[],0,,3,5,,https://twitter.com/alexwaarren/status/1498195809883484162,1498195809883484162,1498195809883484162
I dont know what y’all are saying Euphoria finale is crazy.,Mon Feb 28 07:17:39 +0000 2022,2022-02-28 07:17:39+00:00,2027,,[],3,,13,35,,https://twitter.com/alexwaarren/status/1498195679701012481,1498195679701012481,1498195679701012481
@Iovenostalgia @harboraffairs No idea what we are talking about… a hairless cat?,Mon Feb 28 07:16:40 +0000 2022,2022-02-28 07:16:40+00:00,1,,[],0,,0,0,,https://twitter.com/alexwaarren/status/1498195430542245889,1498195430542245889,1497940034426658817
i’m not kidding y’all are gonna love this vlog,Fri Feb 25 22:16:38 +0000 2022,2022-02-25 22:16:38+00:00,1387,,[],1,,14,8,,https://twitter.com/alexwaarren/status/1497334753032241153,1497334753032241153,1497334753032241153
"fuck putin, me an my homies hate putin.",Thu Feb 24 22:17:48 +0000 2022,2022-02-24 22:17:48+00:00,2496,,[],2,,24,85,,https://twitter.com/alexwaarren/status/1496972656737873924,1496972656737873924,1496972656737873924
@SAPNAPSNETHER i went to high school with them wtf HAHAHA,Thu Feb 24 21:43:57 +0000 2022,2022-02-24 21:43:57+00:00,51,,[],2,,3,0,,https://twitter.com/alexwaarren/status/1496964139683508225,1496964139683508225,1496959581427277827
dude wtf is happening in the world right now.,Thu Feb 24 18:41:16 +0000 2022,2022-02-24 18:41:16+00:00,8884,,[],20,,81,694,,https://twitter.com/alexwaarren/status/1496918163363024906,1496918163363024906,1496918163363024906
3 songs done,Wed Feb 23 19:43:21 +0000 2022,2022-02-23 19:43:21+00:00,861,,[],1,,14,9,,https://twitter.com/alexwaarren/status/1496571402023059459,1496571402023059459,1496571402023059459
Would y’all wanna see me in front of the vlogs more:) (like have a videographer),Wed Feb 23 04:35:53 +0000 2022,2022-02-23 04:35:53+00:00,314,,[],0,,5,6,,https://twitter.com/alexwaarren/status/1496343028084408320,1496343028084408320,1496343028084408320
looking for a full time videographer:) email me at alexwarrenbiz@gmail.com,Sun Feb 20 20:27:59 +0000 2022,2022-02-20 20:27:59+00:00,671,,[],2,,13,7,,https://twitter.com/alexwaarren/status/1495495470936117248,1495495470936117248,1495495470936117248
i did a super fun podcast with some really fun dudes https://t.co/zoB18cazzD,Thu Feb 17 20:00:56 +0000 2022,2022-02-17 20:00:56+00:00,403,,['https://youtu.be/UEXvyY1TqIY'],0,,2,5,,https://twitter.com/alexwaarren/status/1494401497735434246,1494401497735434246,1494401497735434246
everyone is going shark diving and i’m on the dock editing the vlog… hope y’all love it!,Tue Feb 15 19:34:15 +0000 2022,2022-02-15 19:34:15+00:00,922,,[],0,,10,11,,https://twitter.com/alexwaarren/status/1493670005602353158,1493670005602353158,1493670005602353158
also vlog will be out tomorrow sowwy i’m in hawaii for the vlog,Mon Feb 14 19:00:46 +0000 2022,2022-02-14 19:00:46+00:00,627,,[],0,,8,11,,https://twitter.com/alexwaarren/status/1493299191648440321,1493299191648440321,1493299191648440321
i bought a peloton lol,Mon Feb 14 19:00:34 +0000 2022,2022-02-14 19:00:34+00:00,921,,[],1,,11,8,,https://twitter.com/alexwaarren/status/1493299142038151171,1493299142038151171,1493299142038151171
am i on crack or were the girl scout cookies called SAMOAS not caramel delights,Sat Feb 12 05:01:05 +0000 2022,2022-02-12 05:01:05+00:00,1397,,[],0,,25,22,,https://twitter.com/alexwaarren/status/1492363102637072387,1492363102637072387,1492363102637072387
no u https://t.co/NmiNZQNdZq,Sat Feb 12 05:00:12 +0000 2022,2022-02-12 05:00:12+00:00,448,,['https://twitter.com/machinegunkelly/status/1492318336713216000'],2,https://twitter.com/machinegunkelly/status/1492318336713216000,6,8,,https://twitter.com/alexwaarren/status/1492362882515800065,1492362882515800065,1492362882515800065
i bought girl scout cookies @KEEMSTAR thank you for reminding me that thin mints are the only reason i’m on earth.,Sat Feb 12 04:58:18 +0000 2022,2022-02-12 04:58:18+00:00,517,,[],0,,7,3,,https://twitter.com/alexwaarren/status/1492362405719908353,1492362405719908353,1492362405719908353
"@SBMusicFest it’s my fault, i left my sparkly cape in the uber so…",Fri Feb 11 06:54:55 +0000 2022,2022-02-11 06:54:55+00:00,270,,[],0,,0,5,,https://twitter.com/alexwaarren/status/1492029365147766784,1492029365147766784,1491987332609630216
i just walked a red carpet for the first time and they put me after machine gun kelly… he was wearing a bedazzled suit and i was wearing this https://t.co/zt3t0J8FPO,Fri Feb 11 04:07:54 +0000 2022,2022-02-11 04:07:54+00:00,1933,"[Photo(previewUrl='https://pbs.twimg.com/media/FLSakgsVEAQgBH3?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FLSakgsVEAQgBH3?format=jpg&name=large', type='photo')]",[],4,,25,36,,https://twitter.com/alexwaarren/status/1491987332609630216,1491987332609630216,1491987332609630216
i put laxatives in kouvr’s tea https://t.co/SzTBgFs9Az,Wed Feb 09 00:16:08 +0000 2022,2022-02-09 00:16:08+00:00,388,,['https://youtu.be/tFiRrNVTkjw'],1,,8,4,,https://twitter.com/alexwaarren/status/1491204229704269825,1491204229704269825,1491204229704269825
vlog goes up in an hour or two,Tue Feb 08 20:09:37 +0000 2022,2022-02-08 20:09:37+00:00,874,,[],0,,10,8,,https://twitter.com/alexwaarren/status/1491142192844668929,1491142192844668929,1491142192844668929
Spicy Chicken sandwich always❤️ love u so much https://t.co/LqSPZ3yIm2,Sun Feb 06 03:11:29 +0000 2022,2022-02-06 03:11:29+00:00,450,,['https://twitter.com/JackBox/status/1488957107458088960'],0,https://twitter.com/JackBox/status/1488957107458088960,4,7,,https://twitter.com/alexwaarren/status/1490161194828632064,1490161194828632064,1490161194828632064
"This is crazy! I usually listen to @SiriusXMHits1, but tonight I get
to guest host during #Hits1 Verified at 6pm Pacific. I'm gonna share stories, plus play
#OneMorelLove You and #RememberMeHappy.
Listen on @SiriusXM here: https://t.co/pcSYUH2tvw",Fri Feb 04 22:10:09 +0000 2022,2022-02-04 22:10:09+00:00,357,,['https://siriusxm.us/AlexWarren'],1,,3,9,,https://twitter.com/alexwaarren/status/1489722972734513155,1489722972734513155,1489722972734513155
if you guys are driving around this weekend put on sirius xm radio’ Ill be taking over all weekend!!,Fri Feb 04 18:19:23 +0000 2022,2022-02-04 18:19:23+00:00,885,,[],0,,5,10,,https://twitter.com/alexwaarren/status/1489664902042030085,1489664902042030085,1489664902042030085
my first love song lol,Thu Feb 03 23:36:47 +0000 2022,2022-02-03 23:36:47+00:00,1085,,[],1,,13,9,,https://twitter.com/alexwaarren/status/1489382390652755968,1489382390652755968,1489382390652755968
i just wrote a song about kouvr and i wanna tease it so bad,Thu Feb 03 23:30:29 +0000 2022,2022-02-03 23:30:29+00:00,2214,,[],4,,37,25,,https://twitter.com/alexwaarren/status/1489380801699479554,1489380801699479554,1489380801699479554
